movieId,imdbId,release_date,title,main_director,soup
62374,758774,2008-10-10,Body of Lies,Ridley Scott,terror falselyaccus basedonnovel dyinganddeath jordan dubai intelligenceag beat leonardodicaprio russellcrowe markstrong ridleyscott ridleyscott ridleyscott
53000,463854,2007-04-26,28 Weeks Later,Juan Carlos Fresnadillo,londonengland lossofmoth lossoffamili mutant pest dyinganddeath chao partsofdeadbodi survivor supernatur surviv ontherun zombi danger escapad virus plagu femalecorps siblingsrel dead chasesandrac chaosandmayham humannatur imogenpoots robertcarlyle rosebyrne juancarlosfresnadillo juancarlosfresnadillo juancarlosfresnadillo
6814,87062,1984-12-05,City Heat,Richard Benjamin,photograph privateey whorehous clinteastwood burtreynolds janealexander richardbenjamin richardbenjamin richardbenjamin
4973,211915,2001-04-25,Amélie,Jean-Pierre Jeunet,pari lovetriangl ghosttrain sex-shop shyness montmartr daughter gardengnom journeyroundtheworld photographi audreytautou mathieukassovitz rufus jean-pierrejeunet jean-pierrejeunet jean-pierrejeunet
3072,93565,1987-12-18,Moonstruck,Norman Jewison,newyork lovelett lover fullmoon cher nicolascage vincentgardenia normanjewison normanjewison normanjewison
160848,3666024,2016-06-29,The Red Turtle,Michael Dudok de Wit,loneli crab comingofag raft seaturtl desertedisland survivalskil flood emmanuelgarijo tomhudson baptistegoy michaeldudokdewit michaeldudokdewit michaeldudokdewit
72294,1067106,2009-11-04,A Christmas Carol,Robert Zemeckis,holiday basedonnovel victorianengland money christmasev scroog christmascarol ghost lesson charlesdicken christma garyoldman jimcarrey stevevalentine robertzemeckis robertzemeckis robertzemeckis
57368,1060277,2008-01-15,Cloverfield,Matt Reeves,helicopt monster skyscrap fight camcord panic chao supernatur quarantin friend alien rescu surviv disast escap giantmonst kaiju militari foundfootag aftercreditssting lizzycaplan jessicalucas odetteannable mattreeves mattreeves mattreeves
92,117002,1996-02-23,Mary Reilly,Stephen Frears,servant monster laboratori jekyllandhyd housemaid 19thcenturi juliaroberts johnmalkovich georgecole stephenfrears stephenfrears stephenfrears
3364,42208,1950-05-22,The Asphalt Jungle,John Huston,heist ontherun classicnoir jewelheist filmnoir sterlinghayden louiscalhern jeanhagen johnhuston johnhuston johnhuston
724,115963,1996-05-03,The Craft,Andrew Fleming,witch suicideattempt puberti magic blackmag sorceri femalefriendship teenag hairloss outsid occultritu karma newcom lovespel robintunney fairuzabalk nevecampbell andrewfleming andrewfleming andrewfleming
26317,71464,1974-06-25,Emmanuelle,Just Jaeckin,femalenud sex nuditi bangkok airplan pubichair sexualfantasi promiscu sexualarous cheatingwif explicitsex simulatedsex eroticmovi sylviakristel alaincuny marikagreen justjaeckin justjaeckin justjaeckin
170949,4411596,2017-06-08,My Cousin Rachel,Roger Michell,rachelweisz samclaflin hollidaygrainger rogermichell rogermichell rogermichell
56775,465234,2007-12-13,National Treasure: Book of Secrets,Jon Turteltaub,pari londonengland assassin mountrushmorenationalmemori riddl fathersonrelationship assassin usapresid wifehusbandrelationship gold secret treasur familyhistori buckinghampalac treasurehunt histori archaeologist americancivilwar archeology  secretformula nicolascage jonvoight harveykeitel jonturteltaub jonturteltaub jonturteltaub
1748,118929,1998-02-27,Dark City,Alex Proyas,soul sleep manipul futur dystopia chao memori duel parallelworld technoir matrix neo-noir retrofutur rufussewell williamhurt kiefersutherland alexproyas alexproyas alexproyas
77427,1467304,2009-04-26,The Human Centipede (First Sequence),Tom Six,kidnap surgeon bodymutil psychosi bodyhorror dieterlaser ashleyc.williams ashlynnyennie tomsix tomsix tomsix
94266,1195478,2012-04-27,The Five-Year Engagement,Nicholas Stoller,sex sanfrancisco restaur frustrat chase offer engag love psychologist wed propos chef ceremoni englishwoman ring unemploy jasonsegel emilyblunt chrispratt nicholasstoller nicholasstoller nicholasstoller
82202,1243957,2010-12-08,The Tourist,Florian Henckel von Donnersmarck,pari hotel falseident undercoverag romanc johnnydepp angelinajolie paulbettany florianhenckelvondonnersmarck florianhenckelvondonnersmarck florianhenckelvondonnersmarck
93498,1848902,2012-03-09,Game Change,Jay Roach,presidentialelect republicanparti juliannemoore woodyharrelson edharris jayroach jayroach jayroach
2532,68408,1972-06-29,Conquest of the Planet of the Apes,J. Lee Thompson,circus pet humanb dystopia insurrect armi ape roddymcdowall donmurray ricardomontalban j.leethompson j.leethompson j.leethompson
3735,70666,1973-12-05,Serpico,Sidney Lumet,corrupt hippi money alpacino johnrandolphjones jackkehoe sidneylumet sidneylumet sidneylumet
2376,90264,1985-05-24,A View to a Kill,John Glen,pari londonengland franc england sanfrancisco horserac fire helicopt drugabus terrorist secretident firemen fireengin villain ascot siliconvalley zeppelin earthquak snowboard microchip dope racehors flood pipelin snow britishsecretservic ski rogermoore christopherwalken tanyaroberts johnglen johnglen johnglen
2001,97733,1989-07-07,Lethal Weapon 2,Richard Donner,gang policedetect buddycop diplomaticimmun lossofgirlfriend lapd melgibson dannyglover joepesci richarddonner richarddonner richarddonner
3432,89003,1985-11-01,Death Wish 3,Michael Winner,rocketlaunch punk vigilant reveng charlesbronson deborahraffin edlauter michaelwinner michaelwinner michaelwinner
155874,3068194,2016-05-27,Love & Friendship,Whit Stillman,friendship janeausten 18thcenturi adapt katebeckinsale xaviersamuel emmagreenwell whitstillman whitstillman whitstillman
165549,4034228,2016-11-18,Manchester by the Sea,Kenneth Lonergan,sad boston massachusett funer loss grief dysfunctionalfamili hospit death nephew mentalhealth familytragedi legalguardian dysfunctionallif caseyaffleck michellewilliams kylechandler kennethlonergan kennethlonergan kennethlonergan
80858,1414382,2010-09-24,You Again,Andy Fickman,brothersisterrelationship marriag bulli duringcreditssting kristenbell sigourneyweaver bettywhite andyfickman andyfickman andyfickman
45732,465624,2006-06-20,My Super Ex-Girlfriend,Ivan Reitman,newyork fli ex-boyfriend ex-girlfriend disappoint supernaturalpow shark umathurman lukewilson annafaris ivanreitman ivanreitman ivanreitman
128173,1176410,2008-12-26,Beethoven's Big Break,Mike Elliott,jonathansilverman moisésarias rheaperlman mikeelliott mikeelliott mikeelliott
27706,339291,2004-12-16,Lemony Snicket's A Series of Unfortunate Events,Brad Silberling,librari babi orphan orphans jimcarrey merylstreep judelaw bradsilberling bradsilberling bradsilberling
158,112642,1995-05-26,Casper,Brad Silberling,halloween friendship supernatur afterlif friend danger ghost disord younghero imaginari supernatural mischievouschildren christinaricci billpullman cathymoriarty bradsilberling bradsilberling bradsilberling
33930,365478,2005-04-03,Man with the Screaming Brain,Bruce Campbell,oper taxidriv faceoper comicbook bulgaria headinjuri chiefexecutiveoffic independentfilm doctor brucecampbell tamaragorski tedraimi brucecampbell brucecampbell brucecampbell
95939,1924394,2012-06-01,The Angels' Share,Ken Loach,scotland whiskey communityservic paulbrannigan siobhanreilly johnhenshaw kenloach kenloach kenloach
4056,237572,2001-01-09,The Pledge,Sean Penn,promis murder draw porcupin pledg retirementparti criminalprofil jacknicholson aaroneckhart helenmirren seanpenn seanpenn seanpenn
84189,1242432,2010-06-17,I Spit on Your Grave,Steven R. Monroe,rape fondl reveng writer strangul femalewrit gardenshear rapeandreveng sarahbutler danielfranzese chadlindberg stevenr.monroe stevenr.monroe stevenr.monroe
1665,118689,1997-07-03,Bean,Mel Smith,pari londonengland california airport vault destroy museum artsandcultur chao repair clumsyfellow guard artsexpert hostfamili damag poster artwork creativ paint hospit losangel amusementpark teenagerebellion laxat rowanatkinson petermacnicol johnmills melsmith melsmith melsmith
27317,235198,1999-10-06,Audition,Takashi Miike,manlookingforwif prettywoman ryoishibashi eihishiina junkunimura takashimiike takashimiike takashimiike
6308,91396,1986-06-18,Legal Eagles,Ivan Reitman,courtcas client lawyer courtroom robertredford debrawinger darylhannah ivanreitman ivanreitman ivanreitman
77364,480255,2010-04-23,The Losers,Sylvain White,hospit blackop referencetomacgyv suckedintojetengin jeffreydeanmorgan zoesaldana chrisevans sylvainwhite sylvainwhite sylvainwhite
104736,2218003,2013-08-28,Closed Circuit,John Crowley,terrorist ex-lov lawyer bomb ericbana rebeccahall ciaránhinds johncrowley johncrowley johncrowley
132632,2483260,2014-02-13,Tinker Bell and the Pirate Fairy,Peggy Holmes,fairi fairytal pirat curios duringcreditssting womandirector maewhitman christinahendricks tomhiddleston peggyholmes peggyholmes peggyholmes
110882,2692904,2014-04-10,Locke,Steven Knight,londonengland england cheatinghusband pregnanc constructionsit onenight roadmovi drive husbandwiferelationship projectmanag drivingatnight carphon tomhardy ruthwilson andrewscott stevenknight stevenknight stevenknight
99112,790724,2012-12-20,Jack Reacher,Christopher McQuarrie,basedonnovel sniper investig polic quarri tomcruise rosamundpike richardjenkins christophermcquarrie christophermcquarrie christophermcquarrie
96821,1659337,2012-09-20,The Perks of Being a Wallflower,Stephen Chbosky,shyness secret narrat kiss freshman comingofag teenageboy highschoolstud firstlov auntnephewrelationship gayleadcharact santahat lgbtteen auntnephewincest basedonyoungadultnovel loganlerman emmawatson ezramiller stephenchbosky stephenchbosky stephenchbosky
47202,430576,2005-12-15,The Secret Life of Words,Isabel Coixet,nurs yugoslavia factorywork dubrovnik depress lossoflov warcrim factori dyinganddeath tortur oilplatform womandirector hearingimpair sarahpolley timrobbins javiercámara isabelcoixet isabelcoixet isabelcoixet
4447,250494,2001-07-13,Legally Blonde,Robert Luketic,harvardlawschool blackfemalejudg smartblond girlpow reesewitherspoon lukewilson selmablair robertluketic robertluketic robertluketic
88380,1013860,2011-03-16,Dylan Dog: Dead of Night,Kevin Munroe,detect vampir supernatur zombi werewolf ghoul brandonrouth peterstormare samhuntington kevinmunroe kevinmunroe kevinmunroe
79185,1013743,2010-06-15,Knight and Day,James Mangold,spi airport gasstat garag pilot chase secretag rope explodingbuild carchas policecar boygenius duringcreditssting tomcruise camerondiaz petersarsgaard jamesmangold jamesmangold jamesmangold
76,114367,1995-09-08,Screamers,Christian Duguay,manvsmachin alienplanet struggleforsurviv peterweller roydupuis jenniferrubin christianduguay christianduguay christianduguay
104861,2537176,2013-08-25,I Spit on Your Grave 2,Steven R. Monroe,pornographi rape sex exploit adult bulgaria americanexpress jemmadallender joeabsolom yavorbaharov stevenr.monroe stevenr.monroe stevenr.monroe
120783,2452200,2014-10-16,Son of a Gun,Julius Avery,prison robberi gold boat mine motel chase australia murder melbourn heist carchas doublecross prisonbreak prisonlif perth ewanmcgregor brentonthwaites aliciavikander juliusavery juliusavery juliusavery
72641,878804,2009-11-20,The Blind Side,John Lee Hancock,americanfootbal adopt educ privateschool sport americanfootballplay duringcreditssting sandrabullock quintonaaron kathybates johnleehancock johnleehancock johnleehancock
1260,22100,1931-05-11,M,Fritz Lang,germani berlin underworld childmurder detectiveinspector organizedcrim crimin peterlorre ellenwidmann ingelandgut fritzlang fritzlang fritzlang
105954,2017038,2013-10-18,All Is Lost,J.C. Chandor,yacht sailor stormatsea unconsci liferaft contain emerg distress verylittledialogu robertredford j.c.chandor j.c.chandor j.c.chandor
7008,70849,1972-10-14,Last Tango in Paris,Bernardo Bertolucci,pari sex nuditi businessman love tragedi relationship american woman apart extramaritalaffair parisian clandestin marlonbrando mariaschneider jean-pierreléaud bernardobertolucci bernardobertolucci bernardobertolucci
72731,380510,2009-12-26,The Lovely Bones,Peter Jackson,rape 1970s evid tree afterlif lossofdaught serialkil corps pedophil teenagelov griev childhoodsexualabus basedonyoungadultnovel rachelweisz markwahlberg susansarandon peterjackson peterjackson peterjackson
39779,25862,1934-04-20,Tarzan and His Mate,Cedric Gibbons,africa lion eleph tarzan wildlif pre-cod chimpanze apeman johnnyweissmuller maureeno'sullivan neilhamilton cedricgibbons cedricgibbons cedricgibbons
103384,1210819,2013-07-03,The Lone Ranger,Gore Verbinski,texa hors survivor texasrang partner outlaw escap lawyer train lonerang comanch thelonerang tonto johnnydepp armiehammer williamfichtner goreverbinski goreverbinski goreverbinski
47634,390808,2004-11-24,36th Precinct,Olivier Marchal,danielauteuil gérarddepardieu andrédussollier oliviermarchal oliviermarchal oliviermarchal
96610,1276104,2012-09-26,Looper,Rian Johnson,suicid assassin drugaddict futur timetravel dystopia retir boy murder organizedcrim tragedi execut violenc crimin drugaddict contractkil neo-noir josephgordon-levitt brucewillis emilyblunt rianjohnson rianjohnson rianjohnson
880,116654,1996-08-23,The Island of Dr. Moreau,John Frankenheimer,monster experi island mutat genet hybrid remak h.g.well marlonbrando valkilmer davidthewlis johnfrankenheimer johnfrankenheimer johnfrankenheimer
2918,91042,1986-06-11,Ferris Bueller's Day Off,John Hughes,chicago highschool aftercreditssting duringcreditssting matthewbroderick alanruck miasara johnhughes johnhughes johnhughes
5507,295701,2002-08-09,xXx,Rob Cohen,sportscar biologicalweapon coldwar russian pragu mission athlet nsaag adrenalinejunki thrillseek vindiesel asiaargento samuell.jackson robcohen robcohen robcohen
47952,475944,2006-09-08,The Covenant,Renny Harlin,magic malefriendship colleg supernaturalpow teenag stevenstrait lauraramsey jessicalucas rennyharlin rennyharlin rennyharlin
1342,103919,1992-10-16,Candyman,Bernard Rose,investig urbanlegend urban student univers mirror candyman hookforahand housingproject urbandecay belief virginiamadsen tonytodd xanderberkeley bernardrose bernardrose bernardrose
61011,783608,2007-02-13,The Walker,Paul Schrader,gay senat senat bartend cover-up murder woodyharrelson kristinscottthomas laurenbacall paulschrader paulschrader paulschrader
52328,448134,2007-04-05,Sunshine,Danny Boyle,savingtheworld bomb sun spacemarin sunlight solarenergi spacemiss earth expir cillianmurphy rosebyrne chrisevans dannyboyle dannyboyle dannyboyle
139721,3149038,2015-03-13,X+Y,Morgan Matthews,autism childprodigi mathemat deathoffath comingofag teenag socialoutcast asabutterfield rafespall sallyhawkins morganmatthews morganmatthews morganmatthews
7930,105121,1991-11-01,The People Under the Stairs,Wes Craven,shotgun escap serialkil incest mentalil breakin guarddog disfigur neighborhood poorkid cannib tarotread inthewal brandonquintinadams everettmcgill vingrhames wescraven wescraven wescraven
